type,dir,name,row,col,side,scale,flip
exr,data/KAIST,scene18_reflectance.exr,983,2454,96,2,False
exr,data/KAIST,scene18_reflectance.exr,1462,2226,96,2,False
exr,data/KAIST,scene18_reflectance.exr,280,2563,96,2,False
exr,data/KAIST,scene18_reflectance.exr,2114,32,96,2,False
exr,data/KAIST,scene18_reflectance.exr,1875,447,96,2,False
exr,data/KAIST,scene18_reflectance.exr,343,3220,96,2,False
exr,data/KAIST,scene18_reflectance.exr,498,676,96,2,False
exr,data/KAIST,scene18_reflectance.exr,2259,1556,96,2,False
exr,data/KAIST,scene18_reflectance.exr,999,3,96,2,False
exr,data/KAIST,scene18_reflectance.exr,828,2274,96,2,False
exr,data/KAIST,scene18_reflectance.exr,2361,2139,96,2,False
exr,data/KAIST,scene18_reflectance.exr,937,473,96,2,False
exr,data/KAIST,scene18_reflectance.exr,1043,720,96,2,False
exr,data/KAIST,scene18_reflectance.exr,1323,2315,96,2,False
exr,data/KAIST,scene18_reflectance.exr,685,1940,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1949,2986,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2610,2187,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1612,763,96,2,True
exr,data/KAIST,scene18_reflectance.exr,530,3014,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2159,72,96,2,True
exr,data/KAIST,scene18_reflectance.exr,576,1930,96,2,True
exr,data/KAIST,scene18_reflectance.exr,219,348,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2319,2979,96,2,True
exr,data/KAIST,scene18_reflectance.exr,980,3052,96,2,True
exr,data/KAIST,scene18_reflectance.exr,623,1814,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1855,2429,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2188,1475,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1025,3012,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1609,2773,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1426,1052,96,2,True
exr,data/KAIST,scene18_reflectance.exr,144,601,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1158,2731,96,2,True
exr,data/KAIST,scene18_reflectance.exr,718,932,96,2,True
exr,data/KAIST,scene18_reflectance.exr,109,2952,96,2,True
exr,data/KAIST,scene18_reflectance.exr,50,2092,96,2,True
exr,data/KAIST,scene18_reflectance.exr,36,1947,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2329,3268,96,2,True
exr,data/KAIST,scene18_reflectance.exr,286,293,96,2,True
exr,data/KAIST,scene18_reflectance.exr,101,204,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2113,2598,96,2,True
exr,data/KAIST,scene18_reflectance.exr,398,38,96,2,True
exr,data/KAIST,scene18_reflectance.exr,677,1246,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1035,1279,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1057,1979,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2421,1852,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2223,632,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1319,2159,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1519,489,96,2,True
exr,data/KAIST,scene18_reflectance.exr,23,1024,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1392,117,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1014,1067,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2383,2249,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1917,2572,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1762,835,96,2,True
exr,data/KAIST,scene18_reflectance.exr,282,2479,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1521,1367,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1676,1100,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1758,400,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2336,1593,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2183,2728,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2276,440,96,2,True
exr,data/KAIST,scene18_reflectance.exr,34,2950,96,2,True
exr,data/KAIST,scene18_reflectance.exr,882,1526,96,2,True
exr,data/KAIST,scene18_reflectance.exr,559,2419,96,2,True
exr,data/KAIST,scene18_reflectance.exr,486,775,96,2,True
exr,data/KAIST,scene18_reflectance.exr,174,913,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1040,2966,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1301,429,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1680,553,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2116,1505,96,2,True
exr,data/KAIST,scene18_reflectance.exr,166,1259,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1766,3082,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2439,2646,96,2,True
exr,data/KAIST,scene18_reflectance.exr,470,690,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2370,2060,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2619,2323,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1876,1396,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1300,2620,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2616,1449,96,2,True
exr,data/KAIST,scene18_reflectance.exr,798,2799,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1547,3047,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2070,2485,96,2,True
exr,data/KAIST,scene18_reflectance.exr,335,2233,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1221,629,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1258,2218,96,2,True
exr,data/KAIST,scene18_reflectance.exr,770,760,96,2,True
exr,data/KAIST,scene18_reflectance.exr,708,3198,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2105,3113,96,2,True
exr,data/KAIST,scene18_reflectance.exr,182,3236,96,2,True
exr,data/KAIST,scene18_reflectance.exr,948,2401,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2569,1151,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2654,3019,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1808,671,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2617,2347,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1835,2433,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1329,3279,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2353,1979,96,2,True
exr,data/KAIST,scene18_reflectance.exr,517,1026,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1504,1026,96,2,True
exr,data/KAIST,scene18_reflectance.exr,776,3161,96,2,True
exr,data/KAIST,scene18_reflectance.exr,887,3162,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2305,791,96,2,True
exr,data/KAIST,scene18_reflectance.exr,783,583,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2228,443,96,2,True
exr,data/KAIST,scene18_reflectance.exr,171,2412,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1061,2507,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1897,2245,96,2,True
exr,data/KAIST,scene18_reflectance.exr,378,2224,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2148,1369,96,2,True
exr,data/KAIST,scene18_reflectance.exr,138,819,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1102,814,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2210,1216,96,2,True
exr,data/KAIST,scene18_reflectance.exr,360,1422,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2588,3166,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2332,1649,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1599,364,96,2,True
exr,data/KAIST,scene18_reflectance.exr,585,411,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2429,885,96,2,True
exr,data/KAIST,scene18_reflectance.exr,586,1792,96,2,True
exr,data/KAIST,scene18_reflectance.exr,555,1559,96,2,True
exr,data/KAIST,scene18_reflectance.exr,352,2043,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2546,355,96,2,True
exr,data/KAIST,scene18_reflectance.exr,99,1270,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1249,1407,96,2,True
exr,data/KAIST,scene18_reflectance.exr,342,920,96,2,True
exr,data/KAIST,scene18_reflectance.exr,693,1852,96,2,True
exr,data/KAIST,scene18_reflectance.exr,150,2248,96,2,True
exr,data/KAIST,scene18_reflectance.exr,546,1727,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2439,1715,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1302,2993,96,2,True
exr,data/KAIST,scene18_reflectance.exr,2595,1220,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1348,2841,96,2,True
exr,data/KAIST,scene18_reflectance.exr,620,481,96,2,True
exr,data/KAIST,scene18_reflectance.exr,1525,964,96,2,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,351,52,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,161,108,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,245,159,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,79,136,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,56,251,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,82,10,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,149,36,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,271,357,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,55,44,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,325,362,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,71,129,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,210,20,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,307,82,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,228,43,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,155,141,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,107,189,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,328,48,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,170,198,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,407,119,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,333,181,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,222,249,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,342,274,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,370,254,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,9,16,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,7,152,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,1,324,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,300,317,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,85,263,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,324,367,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,107,15,96,1,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,188,282,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,265,65,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,159,386,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,383,407,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,370,311,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,396,214,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,214,324,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,268,33,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,393,83,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,300,166,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,158,44,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,328,285,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,169,147,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,209,361,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,85,281,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,207,215,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,384,296,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,219,348,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,249,217,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,304,187,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,7,108,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,127,354,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,415,39,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,218,57,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,84,79,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,106,334,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,115,334,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,10,167,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,400,198,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,213,277,96,1,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,65,25,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,272,63,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,180,15,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,194,80,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,221,58,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,273,292,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,233,13,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,200,154,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,212,42,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,304,210,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,171,97,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,192,198,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,216,205,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,140,117,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,180,178,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,200,317,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,123,122,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,180,36,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,228,19,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,175,304,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,275,170,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,101,215,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,82,43,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,267,304,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,45,38,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,172,99,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,159,25,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,192,73,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,202,22,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,193,32,96,0.5,False
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,171,11,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,149,251,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,33,46,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,9,17,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,82,172,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,253,226,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,317,107,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,68,40,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,101,55,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,214,14,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,167,265,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,268,140,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,300,68,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,163,280,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,129,72,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,195,295,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,68,200,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,311,211,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,290,166,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,198,240,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,44,291,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,242,128,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,243,64,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,148,234,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,151,91,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,76,129,96,0.5,True
png,data/CAVE/fake_and_real_lemons_ms/fake_and_real_lemons_ms,fake_and_real_lemons_ms,92,13,96,0.5,True
